plate,well,dye,sample,target
SNAPC1,G1,SYBR,1677,SNAPC1
SNAPC1,G2,SYBR,1951,SNAPC1
SNAPC1,G3,SYBR,1672,SNAPC1
SNAPC1,G4,SYBR,1952,SNAPC1
SNAPC1,G5,SYBR,520,SNAPC1
SNAPC1,G6,SYBR,1953,SNAPC1
SNAPC1,G7,SYBR,1716,SNAPC1
SNAPC1,G8,SYBR,1954,SNAPC1
SNAPC1,G9,SYBR,1717,SNAPC1
SNAPC1,G10,SYBR,1955,SNAPC1
SNAPC1,G11,SYBR,1720,SNAPC1
SNAPC1,G12,SYBR,1956,SNAPC1
SNAPC1,G13,SYBR,1722,SNAPC1
SNAPC1,G14,SYBR,1957,SNAPC1
SNAPC1,G15,SYBR,827,SNAPC1
SNAPC1,G16,SYBR,1958,SNAPC1
SNAPC1,G17,SYBR,266,SNAPC1
SNAPC1,G18,SYBR,1959,SNAPC1
SNAPC1,G19,SYBR,127,SNAPC1
SNAPC1,G20,SYBR,1960,SNAPC1
SNAPC1,G21,SYBR,315,SNAPC1
SNAPC1,G22,SYBR,1961,SNAPC1
SNAPC1,G23,SYBR,126,SNAPC1
SNAPC1,G24,SYBR,1962,SNAPC1
SNAPC1,H1,SYBR,1928,SNAPC1
SNAPC1,H2,SYBR,2748,SNAPC1
SNAPC1,H3,SYBR,1929,SNAPC1
SNAPC1,H4,SYBR,2253,SNAPC1
SNAPC1,H5,SYBR,1931,SNAPC1
SNAPC1,H6,SYBR,2257,SNAPC1
SNAPC1,H7,SYBR,1932,SNAPC1
SNAPC1,H8,SYBR,2704,SNAPC1
SNAPC1,H9,SYBR,1933,SNAPC1
SNAPC1,H10,SYBR,2705,SNAPC1
SNAPC1,H11,SYBR,1934,SNAPC1
SNAPC1,H12,SYBR,2706,SNAPC1
SNAPC1,H13,SYBR,1935,SNAPC1
SNAPC1,H14,SYBR,2752,SNAPC1
SNAPC1,H15,SYBR,1936,SNAPC1
SNAPC1,H16,SYBR,2753,SNAPC1
SNAPC1,H17,SYBR,1937,SNAPC1
SNAPC1,H18,SYBR,2754,SNAPC1
SNAPC1,H19,SYBR,1938,SNAPC1
SNAPC1,H20,SYBR,2755,SNAPC1
SNAPC1,H21,SYBR,1774,SNAPC1
SNAPC1,H22,SYBR,2756,SNAPC1
SNAPC1,H23,SYBR,1775,SNAPC1
SNAPC1,H24,SYBR,2757,SNAPC1
SNAPC1,I1,SYBR,318,SNAPC1
SNAPC1,I2,SYBR,1963,SNAPC1
SNAPC1,I3,SYBR,130,SNAPC1
SNAPC1,I4,SYBR,1964,SNAPC1
SNAPC1,I5,SYBR,320,SNAPC1
SNAPC1,I6,SYBR,1965,SNAPC1
SNAPC1,I7,SYBR,321,SNAPC1
SNAPC1,I8,SYBR,1966,SNAPC1
SNAPC1,I9,SYBR,323,SNAPC1
SNAPC1,I10,SYBR,1967,SNAPC1
SNAPC1,I11,SYBR,267,SNAPC1
SNAPC1,I12,SYBR,1968,SNAPC1
SNAPC1,I13,SYBR,330,SNAPC1
SNAPC1,I14,SYBR,2067,SNAPC1
SNAPC1,I15,SYBR,332,SNAPC1
SNAPC1,I16,SYBR,2068,SNAPC1
SNAPC1,I17,SYBR,193,SNAPC1
SNAPC1,I18,SYBR,2069,SNAPC1
SNAPC1,I19,SYBR,334,SNAPC1
SNAPC1,I20,SYBR,2070,SNAPC1
SNAPC1,I21,SYBR,116,SNAPC1
SNAPC1,I22,SYBR,2071,SNAPC1
SNAPC1,I23,SYBR,338,SNAPC1
SNAPC1,I24,SYBR,2084,SNAPC1
SNAPC1,J1,SYBR,1776,SNAPC1
SNAPC1,J2,SYBR,2758,SNAPC1
SNAPC1,J3,SYBR,1777,SNAPC1
SNAPC1,J4,SYBR,2759,SNAPC1
SNAPC1,J5,SYBR,1779,SNAPC1
SNAPC1,J6,SYBR,2772,SNAPC1
SNAPC1,J7,SYBR,1780,SNAPC1
SNAPC1,J8,SYBR,2761,SNAPC1
SNAPC1,J9,SYBR,1781,SNAPC1
SNAPC1,J10,SYBR,2762,SNAPC1
SNAPC1,J11,SYBR,1784,SNAPC1
SNAPC1,J12,SYBR,2763,SNAPC1
SNAPC1,J13,SYBR,1785,SNAPC1
SNAPC1,J14,SYBR,2764,SNAPC1
SNAPC1,J15,SYBR,1786,SNAPC1
SNAPC1,J16,SYBR,2765,SNAPC1
SNAPC1,J17,SYBR,1787,SNAPC1
SNAPC1,J18,SYBR,2768,SNAPC1
SNAPC1,J19,SYBR,1788,SNAPC1
SNAPC1,J20,SYBR,2769,SNAPC1
SNAPC1,J21,SYBR,1789,SNAPC1
SNAPC1,J22,SYBR,2770,SNAPC1
SNAPC1,J23,SYBR,1790,SNAPC1
SNAPC1,J24,SYBR,2771,SNAPC1
SNAPC1,K1,SYBR,192,SNAPC1
SNAPC1,K2,SYBR,2085,SNAPC1
SNAPC1,K3,SYBR,772,SNAPC1
SNAPC1,K4,SYBR,2086,SNAPC1
SNAPC1,K5,SYBR,824,SNAPC1
SNAPC1,K6,SYBR,2087,SNAPC1
SNAPC1,K7,SYBR,346,SNAPC1
SNAPC1,K8,SYBR,2088,SNAPC1
SNAPC1,K9,SYBR,1178,SNAPC1
SNAPC1,K10,SYBR,2089,SNAPC1
SNAPC1,K11,SYBR,769,SNAPC1
SNAPC1,K12,SYBR,2090,SNAPC1
SNAPC1,K13,SYBR,764,SNAPC1
SNAPC1,K14,SYBR,2091,SNAPC1
SNAPC1,K15,SYBR,1179,SNAPC1
SNAPC1,K16,SYBR,2092,SNAPC1
SNAPC1,K17,SYBR,111,SNAPC1
SNAPC1,K18,SYBR,2093,SNAPC1
SNAPC1,K19,SYBR,194,SNAPC1
SNAPC1,K20,SYBR,2015,SNAPC1
SNAPC1,K21,SYBR,1751,SNAPC1
SNAPC1,K22,SYBR,2016,SNAPC1
SNAPC1,K23,SYBR,1752,SNAPC1
SNAPC1,K24,SYBR,2017,SNAPC1
SNAPC1,L1,SYBR,1791,SNAPC1
SNAPC1,L2,SYBR,2760,SNAPC1
SNAPC1,L3,SYBR,1792,SNAPC1
SNAPC1,L4,SYBR,2774,SNAPC1
SNAPC1,L5,SYBR,1793,SNAPC1
SNAPC1,L6,SYBR,2775,SNAPC1
SNAPC1,L7,SYBR,1794,SNAPC1
SNAPC1,L8,SYBR,2776,SNAPC1
SNAPC1,L9,SYBR,1795,SNAPC1
SNAPC1,L10,SYBR,2777,SNAPC1
SNAPC1,L11,SYBR,1796,SNAPC1
SNAPC1,L12,SYBR,2778,SNAPC1
SNAPC1,L13,SYBR,1797,SNAPC1
SNAPC1,L14,SYBR,2780,SNAPC1
SNAPC1,L15,SYBR,1798,SNAPC1
SNAPC1,L16,SYBR,2781,SNAPC1
SNAPC1,L17,SYBR,1799,SNAPC1
SNAPC1,L18,SYBR,2782,SNAPC1
SNAPC1,L19,SYBR,1800,SNAPC1
SNAPC1,L20,SYBR,2783,SNAPC1
SNAPC1,L21,SYBR,1801,SNAPC1
SNAPC1,L22,SYBR,2784,SNAPC1
SNAPC1,L23,SYBR,1802,SNAPC1
SNAPC1,L24,SYBR,2785,SNAPC1
SNAPC1,M1,SYBR,1753,SNAPC1
SNAPC1,M2,SYBR,2021,SNAPC1
SNAPC1,M3,SYBR,1754,SNAPC1
SNAPC1,M4,SYBR,2022,SNAPC1
SNAPC1,M5,SYBR,1755,SNAPC1
SNAPC1,M6,SYBR,2025,SNAPC1
SNAPC1,M7,SYBR,1756,SNAPC1
SNAPC1,M8,SYBR,2098,SNAPC1
SNAPC1,M9,SYBR,1757,SNAPC1
SNAPC1,M10,SYBR,2099,SNAPC1
SNAPC1,M11,SYBR,1758,SNAPC1
SNAPC1,M12,SYBR,2100,SNAPC1
SNAPC1,M13,SYBR,1759,SNAPC1
SNAPC1,M14,SYBR,2101,SNAPC1
SNAPC1,M15,SYBR,1760,SNAPC1
SNAPC1,M16,SYBR,2102,SNAPC1
SNAPC1,M17,SYBR,1761,SNAPC1
SNAPC1,M18,SYBR,2103,SNAPC1
SNAPC1,M19,SYBR,1762,SNAPC1
SNAPC1,M20,SYBR,2104,SNAPC1
SNAPC1,M21,SYBR,1763,SNAPC1
SNAPC1,M22,SYBR,2105,SNAPC1
SNAPC1,M23,SYBR,1764,SNAPC1
SNAPC1,M24,SYBR,2106,SNAPC1
SNAPC1,N1,SYBR,1803,SNAPC1
SNAPC1,N2,SYBR,2786,SNAPC1
SNAPC1,N3,SYBR,1804,SNAPC1
SNAPC1,N4,SYBR,2788,SNAPC1
SNAPC1,N5,SYBR,1805,SNAPC1
SNAPC1,N6,SYBR,2793,SNAPC1
SNAPC1,N7,SYBR,1806,SNAPC1
SNAPC1,N8,SYBR,2794,SNAPC1
SNAPC1,N9,SYBR,1810,SNAPC1
SNAPC1,N10,SYBR,2795,SNAPC1
SNAPC1,N11,SYBR,1811,SNAPC1
SNAPC1,N12,SYBR,2796,SNAPC1
SNAPC1,N13,SYBR,1812,SNAPC1
SNAPC1,N14,SYBR,STD_150000,SNAPC1
SNAPC1,N15,SYBR,1813,SNAPC1
SNAPC1,N16,SYBR,STD_150000,SNAPC1
SNAPC1,N17,SYBR,1815,SNAPC1
SNAPC1,N18,SYBR,STD_150000,SNAPC1
SNAPC1,N19,SYBR,1816,SNAPC1
SNAPC1,N20,SYBR,STD_15000,SNAPC1
SNAPC1,N21,SYBR,1818,SNAPC1
SNAPC1,N22,SYBR,STD_15000,SNAPC1
SNAPC1,N23,SYBR,1819,SNAPC1
SNAPC1,N24,SYBR,STD_15000,SNAPC1
SNAPC1,O1,SYBR,1765,SNAPC1
SNAPC1,O2,SYBR,2107,SNAPC1
SNAPC1,O3,SYBR,1766,SNAPC1
SNAPC1,O4,SYBR,2108,SNAPC1
SNAPC1,O5,SYBR,1767,SNAPC1
SNAPC1,O6,SYBR,2110,SNAPC1
SNAPC1,O7,SYBR,1769,SNAPC1
SNAPC1,O8,SYBR,2112,SNAPC1
SNAPC1,O9,SYBR,1770,SNAPC1
SNAPC1,O10,SYBR,2114,SNAPC1
SNAPC1,O11,SYBR,1771,SNAPC1
SNAPC1,O12,SYBR,2115,SNAPC1
SNAPC1,O13,SYBR,1772,SNAPC1
SNAPC1,O14,SYBR,2116,SNAPC1
SNAPC1,O15,SYBR,1773,SNAPC1
SNAPC1,O16,SYBR,2118,SNAPC1
SNAPC1,O17,SYBR,1879,SNAPC1
SNAPC1,O18,SYBR,2119,SNAPC1
SNAPC1,O19,SYBR,1880,SNAPC1
SNAPC1,O20,SYBR,2121,SNAPC1
SNAPC1,O21,SYBR,1881,SNAPC1
SNAPC1,O22,SYBR,2122,SNAPC1
SNAPC1,O23,SYBR,1882,SNAPC1
SNAPC1,O24,SYBR,2159,SNAPC1
SNAPC1,P1,SYBR,1820,SNAPC1
SNAPC1,P2,SYBR,STD_1500,SNAPC1
SNAPC1,P3,SYBR,1821,SNAPC1
SNAPC1,P4,SYBR,STD_1500,SNAPC1
SNAPC1,P5,SYBR,1822,SNAPC1
SNAPC1,P6,SYBR,STD_1500,SNAPC1
SNAPC1,P7,SYBR,1823,SNAPC1
SNAPC1,P8,SYBR,STD_150,SNAPC1
SNAPC1,P9,SYBR,1824,SNAPC1
SNAPC1,P10,SYBR,STD_150,SNAPC1
SNAPC1,P11,SYBR,1825,SNAPC1
SNAPC1,P12,SYBR,STD_150,SNAPC1
SNAPC1,P13,SYBR,1826,SNAPC1
SNAPC1,P14,SYBR,STD_15,SNAPC1
SNAPC1,P15,SYBR,1827,SNAPC1
SNAPC1,P16,SYBR,STD_15,SNAPC1
SNAPC1,P17,SYBR,1828,SNAPC1
SNAPC1,P18,SYBR,STD_15,SNAPC1
SNAPC1,P19,SYBR,1829,SNAPC1
SNAPC1,P20,SYBR,water,NA
SNAPC1,P21,SYBR,1830,SNAPC1
SNAPC1,P22,SYBR,water,NA
SNAPC1,P23,SYBR,1831,SNAPC1
SNAPC1,P24,SYBR,water,NA
SLC25A5,A1,SYBR,1495,SLC25A5
SLC25A5,A2,SYBR,1832,SLC25A5
SLC25A5,A3,SYBR,1496,SLC25A5
SLC25A5,A4,SYBR,1834,SLC25A5
SLC25A5,A5,SYBR,1497,SLC25A5
SLC25A5,A6,SYBR,1835,SLC25A5
SLC25A5,A7,SYBR,1498,SLC25A5
SLC25A5,A8,SYBR,1836,SLC25A5
SLC25A5,A9,SYBR,1499,SLC25A5
SLC25A5,A10,SYBR,1837,SLC25A5
SLC25A5,A11,SYBR,1500,SLC25A5
SLC25A5,A12,SYBR,1839,SLC25A5
SLC25A5,A13,SYBR,1501,SLC25A5
SLC25A5,A14,SYBR,1840,SLC25A5
SLC25A5,A15,SYBR,1503,SLC25A5
SLC25A5,A16,SYBR,1841,SLC25A5
SLC25A5,A17,SYBR,1507,SLC25A5
SLC25A5,A18,SYBR,1842,SLC25A5
SLC25A5,A19,SYBR,1508,SLC25A5
SLC25A5,A20,SYBR,1844,SLC25A5
SLC25A5,A21,SYBR,1510,SLC25A5
SLC25A5,A22,SYBR,1846,SLC25A5
SLC25A5,A23,SYBR,1511,SLC25A5
SLC25A5,A24,SYBR,1848,SLC25A5
SLC25A5,B1,SYBR,1883,SLC25A5
SLC25A5,B2,SYBR,2160,SLC25A5
SLC25A5,B3,SYBR,1884,SLC25A5
SLC25A5,B4,SYBR,2161,SLC25A5
SLC25A5,B5,SYBR,1885,SLC25A5
SLC25A5,B6,SYBR,2162,SLC25A5
SLC25A5,B7,SYBR,1886,SLC25A5
SLC25A5,B8,SYBR,2163,SLC25A5
SLC25A5,B9,SYBR,1887,SLC25A5
SLC25A5,B10,SYBR,2164,SLC25A5
SLC25A5,B11,SYBR,1888,SLC25A5
SLC25A5,B12,SYBR,2165,SLC25A5
SLC25A5,B13,SYBR,1889,SLC25A5
SLC25A5,B14,SYBR,2166,SLC25A5
SLC25A5,B15,SYBR,1890,SLC25A5
SLC25A5,B16,SYBR,2167,SLC25A5
SLC25A5,B17,SYBR,1891,SLC25A5
SLC25A5,B18,SYBR,2168,SLC25A5
SLC25A5,B19,SYBR,1892,SLC25A5
SLC25A5,B20,SYBR,2169,SLC25A5
SLC25A5,B21,SYBR,1893,SLC25A5
SLC25A5,B22,SYBR,2170,SLC25A5
SLC25A5,B23,SYBR,1894,SLC25A5
SLC25A5,B24,SYBR,2171,SLC25A5
SLC25A5,C1,SYBR,1512,SLC25A5
SLC25A5,C2,SYBR,1849,SLC25A5
SLC25A5,C3,SYBR,1513,SLC25A5
SLC25A5,C4,SYBR,1850,SLC25A5
SLC25A5,C5,SYBR,1514,SLC25A5
SLC25A5,C6,SYBR,1852,SLC25A5
SLC25A5,C7,SYBR,1515,SLC25A5
SLC25A5,C8,SYBR,1853,SLC25A5
SLC25A5,C9,SYBR,1516,SLC25A5
SLC25A5,C10,SYBR,1854,SLC25A5
SLC25A5,C11,SYBR,1517,SLC25A5
SLC25A5,C12,SYBR,1855,SLC25A5
SLC25A5,C13,SYBR,1535,SLC25A5
SLC25A5,C14,SYBR,1856,SLC25A5
SLC25A5,C15,SYBR,1536,SLC25A5
SLC25A5,C16,SYBR,1857,SLC25A5
SLC25A5,C17,SYBR,1538,SLC25A5
SLC25A5,C18,SYBR,1858,SLC25A5
SLC25A5,C19,SYBR,1539,SLC25A5
SLC25A5,C20,SYBR,1859,SLC25A5
SLC25A5,C21,SYBR,1540,SLC25A5
SLC25A5,C22,SYBR,1860,SLC25A5
SLC25A5,C23,SYBR,1541,SLC25A5
SLC25A5,C24,SYBR,1861,SLC25A5
SLC25A5,D1,SYBR,1895,SLC25A5
SLC25A5,D2,SYBR,2172,SLC25A5
SLC25A5,D3,SYBR,1896,SLC25A5
SLC25A5,D4,SYBR,939,SLC25A5
SLC25A5,D5,SYBR,1897,SLC25A5
SLC25A5,D6,SYBR,1136,SLC25A5
SLC25A5,D7,SYBR,1898,SLC25A5
SLC25A5,D8,SYBR,1231,SLC25A5
SLC25A5,D9,SYBR,1899,SLC25A5
SLC25A5,D10,SYBR,1687,SLC25A5
SLC25A5,D11,SYBR,1901,SLC25A5
SLC25A5,D12,SYBR,2530,SLC25A5
SLC25A5,D13,SYBR,1902,SLC25A5
SLC25A5,D14,SYBR,2659,SLC25A5
SLC25A5,D15,SYBR,1905,SLC25A5
SLC25A5,D16,SYBR,2660,SLC25A5
SLC25A5,D17,SYBR,1906,SLC25A5
SLC25A5,D18,SYBR,2661,SLC25A5
SLC25A5,D19,SYBR,1907,SLC25A5
SLC25A5,D20,SYBR,2666,SLC25A5
SLC25A5,D21,SYBR,1908,SLC25A5
SLC25A5,D22,SYBR,2709,SLC25A5
SLC25A5,D23,SYBR,1909,SLC25A5
SLC25A5,D24,SYBR,2710,SLC25A5
SLC25A5,E1,SYBR,1542,SLC25A5
SLC25A5,E2,SYBR,1939,SLC25A5
SLC25A5,E3,SYBR,1693,SLC25A5
SLC25A5,E4,SYBR,1940,SLC25A5
SLC25A5,E5,SYBR,1694,SLC25A5
SLC25A5,E6,SYBR,1941,SLC25A5
SLC25A5,E7,SYBR,1695,SLC25A5
SLC25A5,E8,SYBR,1942,SLC25A5
SLC25A5,E9,SYBR,1696,SLC25A5
SLC25A5,E10,SYBR,1943,SLC25A5
SLC25A5,E11,SYBR,1697,SLC25A5
SLC25A5,E12,SYBR,1944,SLC25A5
SLC25A5,E13,SYBR,1698,SLC25A5
SLC25A5,E14,SYBR,1945,SLC25A5
SLC25A5,E15,SYBR,1699,SLC25A5
SLC25A5,E16,SYBR,1946,SLC25A5
SLC25A5,E17,SYBR,1700,SLC25A5
SLC25A5,E18,SYBR,1947,SLC25A5
SLC25A5,E19,SYBR,1701,SLC25A5
SLC25A5,E20,SYBR,1948,SLC25A5
SLC25A5,E21,SYBR,1702,SLC25A5
SLC25A5,E22,SYBR,1949,SLC25A5
SLC25A5,E23,SYBR,1686,SLC25A5
SLC25A5,E24,SYBR,1950,SLC25A5
SLC25A5,F1,SYBR,1910,SLC25A5
SLC25A5,F2,SYBR,2711,SLC25A5
SLC25A5,F3,SYBR,1912,SLC25A5
SLC25A5,F4,SYBR,2712,SLC25A5
SLC25A5,F5,SYBR,1914,SLC25A5
SLC25A5,F6,SYBR,2713,SLC25A5
SLC25A5,F7,SYBR,1915,SLC25A5
SLC25A5,F8,SYBR,2714,SLC25A5
SLC25A5,F9,SYBR,1916,SLC25A5
SLC25A5,F10,SYBR,2715,SLC25A5
SLC25A5,F11,SYBR,1917,SLC25A5
SLC25A5,F12,SYBR,2718,SLC25A5
SLC25A5,F13,SYBR,1918,SLC25A5
SLC25A5,F14,SYBR,2719,SLC25A5
SLC25A5,F15,SYBR,1919,SLC25A5
SLC25A5,F16,SYBR,2738,SLC25A5
SLC25A5,F17,SYBR,1920,SLC25A5
SLC25A5,F18,SYBR,2742,SLC25A5
SLC25A5,F19,SYBR,1921,SLC25A5
SLC25A5,F20,SYBR,2743,SLC25A5
SLC25A5,F21,SYBR,1922,SLC25A5
SLC25A5,F22,SYBR,2745,SLC25A5
SLC25A5,F23,SYBR,1924,SLC25A5
SLC25A5,F24,SYBR,2746,SLC25A5
SLC25A5,G1,SYBR,1677,SLC25A5
SLC25A5,G2,SYBR,1951,SLC25A5
SLC25A5,G3,SYBR,1672,SLC25A5
SLC25A5,G4,SYBR,1952,SLC25A5
SLC25A5,G5,SYBR,520,SLC25A5
SLC25A5,G6,SYBR,1953,SLC25A5
SLC25A5,G7,SYBR,1716,SLC25A5
SLC25A5,G8,SYBR,1954,SLC25A5
SLC25A5,G9,SYBR,1717,SLC25A5
SLC25A5,G10,SYBR,1955,SLC25A5
SLC25A5,G11,SYBR,1720,SLC25A5
SLC25A5,G12,SYBR,1956,SLC25A5
SLC25A5,G13,SYBR,1722,SLC25A5
SLC25A5,G14,SYBR,1957,SLC25A5
SLC25A5,G15,SYBR,827,SLC25A5
SLC25A5,G16,SYBR,1958,SLC25A5
SLC25A5,G17,SYBR,266,SLC25A5
SLC25A5,G18,SYBR,1959,SLC25A5
SLC25A5,G19,SYBR,127,SLC25A5
SLC25A5,G20,SYBR,1960,SLC25A5
SLC25A5,G21,SYBR,315,SLC25A5
SLC25A5,G22,SYBR,1961,SLC25A5
SLC25A5,G23,SYBR,126,SLC25A5
SLC25A5,G24,SYBR,1962,SLC25A5
SLC25A5,H1,SYBR,1928,SLC25A5
SLC25A5,H2,SYBR,2748,SLC25A5
SLC25A5,H3,SYBR,1929,SLC25A5
SLC25A5,H4,SYBR,2253,SLC25A5
SLC25A5,H5,SYBR,1931,SLC25A5
SLC25A5,H6,SYBR,2257,SLC25A5
SLC25A5,H7,SYBR,1932,SLC25A5
SLC25A5,H8,SYBR,2704,SLC25A5
SLC25A5,H9,SYBR,1933,SLC25A5
SLC25A5,H10,SYBR,2705,SLC25A5
SLC25A5,H11,SYBR,1934,SLC25A5
SLC25A5,H12,SYBR,2706,SLC25A5
SLC25A5,H13,SYBR,1935,SLC25A5
SLC25A5,H14,SYBR,2752,SLC25A5
SLC25A5,H15,SYBR,1936,SLC25A5
SLC25A5,H16,SYBR,2753,SLC25A5
SLC25A5,H17,SYBR,1937,SLC25A5
SLC25A5,H18,SYBR,2754,SLC25A5
SLC25A5,H19,SYBR,1938,SLC25A5
SLC25A5,H20,SYBR,2755,SLC25A5
SLC25A5,H21,SYBR,1774,SLC25A5
SLC25A5,H22,SYBR,2756,SLC25A5
SLC25A5,H23,SYBR,1775,SLC25A5
SLC25A5,H24,SYBR,2757,SLC25A5
SLC25A5,I1,SYBR,318,SLC25A5
SLC25A5,I2,SYBR,1963,SLC25A5
SLC25A5,I3,SYBR,130,SLC25A5
SLC25A5,I4,SYBR,1964,SLC25A5
SLC25A5,I5,SYBR,320,SLC25A5
SLC25A5,I6,SYBR,1965,SLC25A5
SLC25A5,I7,SYBR,321,SLC25A5
SLC25A5,I8,SYBR,1966,SLC25A5
SLC25A5,I9,SYBR,323,SLC25A5
SLC25A5,I10,SYBR,1967,SLC25A5
SLC25A5,I11,SYBR,267,SLC25A5
SLC25A5,I12,SYBR,1968,SLC25A5
SLC25A5,I13,SYBR,330,SLC25A5
SLC25A5,I14,SYBR,2067,SLC25A5
SLC25A5,I15,SYBR,332,SLC25A5
SLC25A5,I16,SYBR,2068,SLC25A5
SLC25A5,I17,SYBR,193,SLC25A5
SLC25A5,I18,SYBR,2069,SLC25A5
SLC25A5,I19,SYBR,334,SLC25A5
SLC25A5,I20,SYBR,2070,SLC25A5
SLC25A5,I21,SYBR,116,SLC25A5
SLC25A5,I22,SYBR,2071,SLC25A5
SLC25A5,I23,SYBR,338,SLC25A5
SLC25A5,I24,SYBR,2084,SLC25A5
SLC25A5,J1,SYBR,1776,SLC25A5
SLC25A5,J2,SYBR,2758,SLC25A5
SLC25A5,J3,SYBR,1777,SLC25A5
SLC25A5,J4,SYBR,2759,SLC25A5
SLC25A5,J5,SYBR,1779,SLC25A5
SLC25A5,J6,SYBR,2772,SLC25A5
SLC25A5,J7,SYBR,1780,SLC25A5
SLC25A5,J8,SYBR,2761,SLC25A5
SLC25A5,J9,SYBR,1781,SLC25A5
SLC25A5,J10,SYBR,2762,SLC25A5
SLC25A5,J11,SYBR,1784,SLC25A5
SLC25A5,J12,SYBR,2763,SLC25A5
SLC25A5,J13,SYBR,1785,SLC25A5
SLC25A5,J14,SYBR,2764,SLC25A5
SLC25A5,J15,SYBR,1786,SLC25A5
SLC25A5,J16,SYBR,2765,SLC25A5
SLC25A5,J17,SYBR,1787,SLC25A5
SLC25A5,J18,SYBR,2768,SLC25A5
SLC25A5,J19,SYBR,1788,SLC25A5
SLC25A5,J20,SYBR,2769,SLC25A5
SLC25A5,J21,SYBR,1789,SLC25A5
SLC25A5,J22,SYBR,2770,SLC25A5
SLC25A5,J23,SYBR,1790,SLC25A5
SLC25A5,J24,SYBR,2771,SLC25A5
SLC25A5,K1,SYBR,192,SLC25A5
SLC25A5,K2,SYBR,2085,SLC25A5
SLC25A5,K3,SYBR,772,SLC25A5
SLC25A5,K4,SYBR,2086,SLC25A5
SLC25A5,K5,SYBR,824,SLC25A5
SLC25A5,K6,SYBR,2087,SLC25A5
SLC25A5,K7,SYBR,346,SLC25A5
SLC25A5,K8,SYBR,2088,SLC25A5
SLC25A5,K9,SYBR,1178,SLC25A5
SLC25A5,K10,SYBR,2089,SLC25A5
SLC25A5,K11,SYBR,769,SLC25A5
SLC25A5,K12,SYBR,2090,SLC25A5
SLC25A5,K13,SYBR,764,SLC25A5
SLC25A5,K14,SYBR,2091,SLC25A5
SLC25A5,K15,SYBR,1179,SLC25A5
SLC25A5,K16,SYBR,2092,SLC25A5
SLC25A5,K17,SYBR,111,SLC25A5
SLC25A5,K18,SYBR,2093,SLC25A5
SLC25A5,K19,SYBR,194,SLC25A5
SLC25A5,K20,SYBR,2015,SLC25A5
SLC25A5,K21,SYBR,1751,SLC25A5
SLC25A5,K22,SYBR,2016,SLC25A5
SLC25A5,K23,SYBR,1752,SLC25A5
SLC25A5,K24,SYBR,2017,SLC25A5
SLC25A5,L1,SYBR,1791,SLC25A5
SLC25A5,L2,SYBR,2760,SLC25A5
SLC25A5,L3,SYBR,1792,SLC25A5
SLC25A5,L4,SYBR,2774,SLC25A5
SLC25A5,L5,SYBR,1793,SLC25A5
SLC25A5,L6,SYBR,2775,SLC25A5
SLC25A5,L7,SYBR,1794,SLC25A5
SLC25A5,L8,SYBR,2776,SLC25A5
SLC25A5,L9,SYBR,1795,SLC25A5
SLC25A5,L10,SYBR,2777,SLC25A5
SLC25A5,L11,SYBR,1796,SLC25A5
SLC25A5,L12,SYBR,2778,SLC25A5
SLC25A5,L13,SYBR,1797,SLC25A5
SLC25A5,L14,SYBR,2780,SLC25A5
SLC25A5,L15,SYBR,1798,SLC25A5
SLC25A5,L16,SYBR,2781,SLC25A5
SLC25A5,L17,SYBR,1799,SLC25A5
SLC25A5,L18,SYBR,2782,SLC25A5
SLC25A5,L19,SYBR,1800,SLC25A5
SLC25A5,L20,SYBR,2783,SLC25A5
SLC25A5,L21,SYBR,1801,SLC25A5
SLC25A5,L22,SYBR,2784,SLC25A5
SLC25A5,L23,SYBR,1802,SLC25A5
SLC25A5,L24,SYBR,2785,SLC25A5
SLC25A5,M1,SYBR,1753,SLC25A5
SLC25A5,M2,SYBR,2021,SLC25A5
SLC25A5,M3,SYBR,1754,SLC25A5
SLC25A5,M4,SYBR,2022,SLC25A5
SLC25A5,M5,SYBR,1755,SLC25A5
SLC25A5,M6,SYBR,2025,SLC25A5
SLC25A5,M7,SYBR,1756,SLC25A5
SLC25A5,M8,SYBR,2098,SLC25A5
SLC25A5,M9,SYBR,1757,SLC25A5
SLC25A5,M10,SYBR,2099,SLC25A5
SLC25A5,M11,SYBR,1758,SLC25A5
SLC25A5,M12,SYBR,2100,SLC25A5
SLC25A5,M13,SYBR,1759,SLC25A5
SLC25A5,M14,SYBR,2101,SLC25A5
SLC25A5,M15,SYBR,1760,SLC25A5
SLC25A5,M16,SYBR,2102,SLC25A5
SLC25A5,M17,SYBR,1761,SLC25A5
SLC25A5,M18,SYBR,2103,SLC25A5
SLC25A5,M19,SYBR,1762,SLC25A5
SLC25A5,M20,SYBR,2104,SLC25A5
SLC25A5,M21,SYBR,1763,SLC25A5
SLC25A5,M22,SYBR,2105,SLC25A5
SLC25A5,M23,SYBR,1764,SLC25A5
SLC25A5,M24,SYBR,2106,SLC25A5
SLC25A5,N1,SYBR,1803,SLC25A5
SLC25A5,N2,SYBR,2786,SLC25A5
SLC25A5,N3,SYBR,1804,SLC25A5
SLC25A5,N4,SYBR,2788,SLC25A5
SLC25A5,N5,SYBR,1805,SLC25A5
SLC25A5,N6,SYBR,2793,SLC25A5
SLC25A5,N7,SYBR,1806,SLC25A5
SLC25A5,N8,SYBR,2794,SLC25A5
